uid,iid
77,850
78,850
79,850
93,850
97,850
104,850
125,850
127,850
130,850
164,850
175,850
59,851
66,851
72,851
73,851
76,851
90,851
98,851
117,852
3,853
11,853
12,853
14,853
28,853
33,853
94,853
97,853
117,853
121,853
134,853
144,853
178,853
11,854
17,854
19,854
30,854
35,854
49,854
59,854
65,854
67,854
76,854
77,854
98,854
103,854
104,854
116,854
117,854
130,854
133,854
134,854
143,854
175,854
12,855
101,855
117,855
91,856
66,857
72,857
90,857
2,858
12,858
65,858
110,858
117,858
173,858
11,859
12,859
19,859
25,859
27,859
41,859
59,859
65,859
117,859
126,859
134,859
146,859
149,859
178,859
1,860
3,860
8,860
11,860
12,860
14,860
19,860
21,860
29,860
33,860
65,860
70,860
76,860
94,860
97,860
104,860
115,860
116,860
117,860
119,860
121,860
130,860
134,860
144,860
146,860
178,860
185,860
4,861
8,861
53,861
60,861
114,861
136,861
165,861
170,861
117,862
11,863
91,864
168,864
170,864
182,864
5,865
17,865
19,865
28,865
52,865
65,865
77,865
78,865
108,865
110,865
113,865
115,865
130,865
133,865
155,865
156,865
175,865
177,865
4,866
18,866
96,866
114,866
182,866
61,867
117,867
28,868
73,868
133,868
108,869
108,870
117,871
2,872
7,872
52,872
65,872
66,872
68,872
78,872
89,872
90,872
106,872
108,872
115,872
125,872
127,872
130,872
133,872
155,872
175,872
177,872
18,873
22,873
126,873
174,873
47,874
27,875
59,875
65,875
73,875
76,875
110,875
117,875
179,875
19,876
65,876
67,876
68,876
76,876
80,876
108,876
110,876
130,876
133,876
12,877
27,877
65,877
110,877
117,877
146,877
173,877
4,878
53,878
60,878
74,878
91,878
114,878
120,878
136,878
143,878
170,878
182,878
99,879
12,880
19,880
27,880
29,880
30,880
49,880
65,880
110,880
116,880
117,880
143,880
175,880
117,881
19,882
59,882
65,882
117,882
149,882
65,883
2,884
11,884
12,884
65,884
66,884
72,884
76,884
78,884
82,884
89,884
90,884
98,884
106,884
115,884
117,884
126,884
130,884
155,884
175,884
6,885
8,885
12,885
19,885
25,885
29,885
30,885
38,885
48,885
49,885
52,885
59,885
63,885
65,885
78,885
80,885
110,885
116,885
120,885
125,885
126,885
127,885
130,885
134,885
143,885
149,885
165,885
167,885
170,885
175,885
91,886
136,886
143,886
91,887
182,887
117,888
117,889
4,890
8,890
27,890
53,890
60,890
65,890
110,890
114,890
117,890
120,890
136,890
143,890
170,890
49,891
110,891
116,891
117,891
117,892
2,893
11,893
12,893
17,893
19,893
24,893
27,893
29,893
30,893
35,893
36,893
47,893
48,893
49,893
59,893
63,893
65,893
67,893
73,893
76,893
77,893
80,893
89,893
98,893
103,893
104,893
110,893
116,893
117,893
120,893
126,893
130,893
133,893
134,893
143,893
146,893
148,893
155,893
156,893
165,893
175,893
71,894
117,894
133,894
135,894
156,894
184,894
12,895
117,895
15,896
17,896
19,896
28,896
36,896
39,896
49,896
73,896
77,896
78,896
79,896
81,896
97,896
104,896
125,896
127,896
130,896
131,896
134,896
148,896
164,896
175,896
177,896
179,896
117,897
28,898
82,898
87,898
108,898
6,899
8,899
11,899
12,899
19,899
25,899
28,899
29,899
30,899
36,899
38,899
39,899
49,899
55,899
59,899
65,899
68,899
73,899
78,899
81,899
110,899
116,899
117,899
120,899
125,899
126,899
127,899
130,899
134,899
143,899
148,899
149,899
159,899
167,899
170,899
175,899
8,900
74,900
91,900
114,900
136,900
143,900
170,900
182,900
117,901
4,902
18,902
53,902
60,902
61,902
69,902
74,902
91,902
136,902
145,902
173,902
27,903
65,903
110,903
117,903
11,904
17,905
104,905
107,905
11,906
12,906
27,906
30,906
48,906
49,906
63,906
65,906
78,906
110,906
116,906
117,906
125,906
126,906
127,906
134,906
170,906
175,906
108,907
28,908
52,908
65,908
117,909
11,910
27,910
30,910
65,910
74,910
78,910
91,910
110,910
114,910
116,910
117,910
125,910
126,910
127,910
134,910
136,910
143,910
170,910
175,910
182,910
117,911
117,912
28,913
78,913
126,913
134,913
91,914
136,914
8,915
117,915
132,915
163,915
170,915
182,915
3,916
11,916
12,916
14,916
33,916
94,916
97,916
117,916
121,916
134,916
139,916
144,916
178,916
12,917
101,917
19,918
24,918
28,918
65,918
117,918
118,918
142,918
155,918
2,919
11,919
12,919
49,919
110,919
116,919
117,919
134,919
117,920
72,921
53,922
91,922
143,922
165,922
170,922
182,922
117,923
11,924
27,924
65,924
110,924
117,924
134,924
139,924
11,925
19,925
30,925
31,925
117,925
134,925
143,925
155,925
114,926
12,927
65,927
79,927
80,927
110,927
117,927
139,927
100,928
66,929
68,929
90,929
115,929
117,930
11,931
19,931
28,931
65,931
80,931
117,931
134,931
117,932
117,933
117,934
19,935
28,935
31,935
82,935
108,935
2,936
7,936
28,936
52,936
65,936
66,936
68,936
78,936
90,936
106,936
108,936
115,936
125,936
127,936
155,936
177,936
17,937
19,937
29,937
35,937
59,937
65,937
67,937
70,937
73,937
76,937
98,937
103,937
117,937
133,937
156,937
185,937
11,938
12,938
19,938
27,938
30,938
49,938
65,938
116,938
117,938
126,938
134,938
143,938
175,938
117,939
8,940
11,940
12,940
49,940
110,940
116,940
117,940
120,940
134,940
11,941
35,941
65,941
67,941
73,941
76,941
103,941
117,941
134,941
117,942
117,943
100,944
74,945
117,946
117,947
66,948
90,948
2,949
11,949
19,949
65,949
76,949
106,949
133,949
134,949
185,949
182,950
78,951
117,951
126,951
134,951
6,952
12,952
29,952
30,952
38,952
49,952
59,952
78,952
116,952
117,952
126,952
134,952
167,952
173,952
175,952
12,953
48,953
63,953
117,954
161,954
165,954
170,954
68,955
117,955
3,956
8,956
11,956
12,956
14,956
21,956
33,956
94,956
97,956
116,956
117,956
121,956
133,956
134,956
144,956
146,956
173,956
178,956
78,957
117,957
126,957
134,957
66,958
90,958
117,958
117,959
66,960
76,960
90,960
106,960
130,960
133,960
117,961
130,961
146,961
4,962
117,963
163,963
28,964
73,964
108,964
117,965
12,966
100,967
100,968
117,969
19,970
28,970
31,970
82,970
108,970
12,971
19,971
25,971
30,971
49,971
65,971
81,971
116,971
117,971
127,971
143,971
159,971
170,971
175,971
117,972
3,973
11,973
12,973
14,973
33,973
94,973
97,973
117,973
121,973
134,973
144,973
178,973
11,974
12,974
30,974
49,974
78,974
110,974
116,974
125,974
126,974
127,974
134,974
170,974
175,974
117,975
117,976
117,977
117,978
117,979
100,980
12,981
74,982
114,982
12,983
117,983
126,983
139,983
4,984
53,984
69,984
91,984
117,985
5,986
12,986
65,986
76,986
79,986
110,986
117,986
173,986
117,987
117,988
11,989
74,989
91,989
114,989
136,989
143,989
170,989
182,989
150,990
117,991
117,992
19,993
36,993
117,993
125,993
127,993
130,993
6,994
30,994
38,994
59,994
65,994
116,994
117,994
126,994
167,994
175,994
117,995
117,996
4,997
8,997
53,997
74,997
91,997
117,997
136,997
163,997
182,997
69,998
100,998
27,999
60,999
65,999
110,999
4,1000
22,1000
53,1000
57,1000
69,1000
74,1000
91,1000
95,1000
114,1000
126,1000
136,1000
143,1000
170,1000
174,1000
182,1000
117,1001
77,1002
118,1002
149,1003
117,1004
12,1005
65,1005
126,1005
10,1006
73,1006
89,1006
109,1006
133,1006
155,1006
117,1007
65,1008
104,1008
110,1008
117,1008
130,1008
156,1008
117,1009
3,1010
33,1010
94,1010
97,1010
144,1010
72,1011
117,1011
4,1012
53,1012
74,1012
91,1012
136,1012
182,1012
117,1013
11,1014
12,1014
19,1014
27,1014
30,1014
49,1014
65,1014
110,1014
116,1014
117,1014
126,1014
134,1014
143,1014
175,1014
117,1015
12,1016
117,1016
126,1016
100,1017
65,1018
110,1018
24,1019
142,1019
117,1020
28,1021
36,1021
39,1021
65,1021
77,1021
78,1021
125,1021
127,1021
130,1021
175,1021
11,1022
19,1022
30,1022
31,1022
35,1022
78,1022
80,1022
82,1022
108,1022
116,1022
117,1022
125,1022
126,1022
127,1022
134,1022
156,1022
170,1022
175,1022
59,1023
65,1023
66,1023
73,1023
76,1023
90,1023
108,1023
72,1024
117,1025
28,1026
12,1027
117,1028
117,1029
117,1030
61,1031
28,1032
65,1032
110,1032
130,1032
100,1033
6,1034
48,1034
73,1034
117,1034
4,1035
53,1035
61,1035
74,1035
91,1035
136,1035
74,1036
91,1036
114,1036
136,1036
143,1036
170,1036
182,1036
73,1037
130,1037
117,1038
6,1039
48,1039
73,1039
117,1039
117,1040
68,1041
65,1042
110,1042
17,1043
65,1043
110,1043
66,1044
90,1044
108,1045
12,1046
101,1046
108,1046
117,1047
12,1048
117,1049
36,1050
37,1050
39,1050
47,1050
62,1050
73,1050
117,1051
117,1052
10,1053
13,1053
36,1053
39,1053
48,1053
109,1053
117,1053
82,1054
117,1054
117,1055
117,1056
117,1057
11,1058
12,1058
19,1058
30,1058
49,1058
65,1058
116,1058
117,1058
126,1058
134,1058
143,1058
175,1058
1,1059
19,1059
65,1059
76,1059
80,1059
108,1059
117,1059
119,1059
129,1059
130,1059
133,1059
185,1059
28,1060
80,1060
117,1060
72,1061
117,1062
117,1063
117,1064
117,1065
48,1066
73,1066
117,1066
11,1067
21,1067
35,1067
66,1067
73,1067
76,1067
90,1067
117,1067
133,1067
155,1067
117,1068
68,1069
117,1070
19,1071
27,1071
30,1071
65,1071
79,1071
110,1071
117,1071
120,1071
143,1071
165,1071
175,1071
117,1072
173,1073
12,1074
48,1074
63,1074
117,1075
117,1076
52,1077
28,1078
65,1078
117,1078
135,1078
184,1078
28,1079
139,1079
1,1080
19,1080
35,1080
65,1080
76,1080
106,1080
119,1080
133,1080
156,1080
185,1080
4,1081
96,1081
117,1081
28,1082
53,1082
69,1082
91,1082
117,1082
139,1082
24,1083
142,1083
117,1084
15,1085
17,1085
28,1085
73,1085
77,1085
78,1085
79,1085
97,1085
104,1085
130,1085
134,1085
164,1085
91,1086
117,1087
15,1088
17,1088
76,1088
77,1088
79,1088
97,1088
106,1088
125,1088
127,1088
130,1088
164,1088
117,1089
28,1090
11,1091
12,1091
15,1091
17,1091
48,1091
49,1091
63,1091
65,1091
67,1091
77,1091
79,1091
80,1091
82,1091
97,1091
104,1091
110,1091
116,1091
117,1091
130,1091
133,1091
134,1091
139,1091
143,1091
156,1091
164,1091
117,1092
12,1093
117,1093
19,1094
130,1094
42,1095
117,1096
4,1097
60,1097
61,1097
69,1097
114,1097
143,1097
163,1097
173,1097
108,1098
117,1098
65,1099
78,1100
108,1100
115,1100
117,1100
175,1100
66,1101
90,1101
11,1102
12,1102
27,1102
30,1102
49,1102
60,1102
65,1102
81,1102
101,1102
110,1102
116,1102
117,1102
127,1102
134,1102
139,1102
149,1102
161,1102
165,1102
170,1102
173,1102
78,1103
80,1103
104,1103
108,1103
130,1103
133,1103
156,1103
12,1104
29,1104
49,1104
116,1104
170,1104
173,1104
27,1105
28,1105
65,1105
66,1105
90,1105
110,1105
117,1105
117,1106
19,1107
28,1107
31,1107
108,1107
130,1107
133,1107
2,1108
11,1108
12,1108
19,1108
27,1108
29,1108
41,1108
49,1108
59,1108
65,1108
66,1108
78,1108
90,1108
98,1108
110,1108
116,1108
117,1108
126,1108
134,1108
146,1108
149,1108
155,1108
178,1108
28,1109
47,1109
77,1109
100,1110
78,1111
117,1111
126,1111
134,1111
5,1112
12,1112
15,1112
17,1112
29,1112
30,1112
36,1112
37,1112
48,1112
49,1112
55,1112
59,1112
63,1112
65,1112
66,1112
72,1112
73,1112
77,1112
79,1112
80,1112
82,1112
90,1112
97,1112
104,1112
108,1112
116,1112
117,1112
130,1112
133,1112
134,1112
143,1112
156,1112
159,1112
164,1112
175,1112
185,1112
19,1113
65,1113
76,1113
86,1113
104,1113
110,1113
130,1113
139,1113
156,1113
185,1113
11,1114
134,1114
145,1115
11,1116
17,1116
19,1116
48,1116
63,1116
77,1116
110,1116
117,1116
134,1116
66,1117
90,1117
117,1118
60,1119
61,1119
91,1119
114,1119
170,1119
100,1120
11,1121
66,1121
90,1121
98,1121
103,1121
180,1121
19,1122
93,1122
130,1122
156,1122
11,1123
65,1123
67,1123
80,1123
108,1123
110,1123
119,1123
130,1123
133,1123
12,1124
28,1124
48,1124
52,1124
63,1124
65,1124
78,1124
80,1124
110,1124
116,1124
117,1124
126,1124
134,1124
173,1124
3,1125
8,1125
11,1125
12,1125
14,1125
21,1125
33,1125
94,1125
97,1125
116,1125
117,1125
121,1125
134,1125
144,1125
146,1125
178,1125
30,1126
48,1126
63,1126
65,1126
117,1126
12,1127
29,1127
49,1127
116,1127
117,1127
17,1128
19,1128
28,1128
66,1128
90,1128
110,1128
119,1128
130,1128
133,1128
48,1129
73,1129
53,1130
136,1130
53,1131
8,1132
136,1132
100,1133
19,1134
178,1134
30,1135
48,1135
49,1135
63,1135
65,1135
80,1135
110,1135
116,1135
117,1135
120,1135
143,1135
165,1135
175,1135
3,1136
6,1136
11,1136
12,1136
14,1136
19,1136
30,1136
33,1136
38,1136
41,1136
59,1136
62,1136
65,1136
73,1136
74,1136
78,1136
91,1136
94,1136
95,1136
97,1136
112,1136
114,1136
116,1136
117,1136
121,1136
125,1136
126,1136
127,1136
134,1136
136,1136
143,1136
144,1136
146,1136
149,1136
167,1136
170,1136
175,1136
178,1136
182,1136
100,1137
117,1138
117,1139
1,1140
117,1140
3,1141
11,1141
12,1141
14,1141
15,1141
17,1141
19,1141
33,1141
77,1141
79,1141
81,1141
94,1141
97,1141
121,1141
130,1141
134,1141
144,1141
148,1141
164,1141
175,1141
178,1141
117,1142
117,1143
74,1144
91,1144
114,1144
136,1144
143,1144
170,1144
182,1144
117,1145
66,1146
76,1146
90,1146
117,1147
117,1148
12,1149
17,1149
19,1149
27,1149
30,1149
35,1149
41,1149
49,1149
52,1149
58,1149
59,1149
65,1149
66,1149
67,1149
72,1149
73,1149
76,1149
83,1149
90,1149
91,1149
98,1149
103,1149
104,1149
110,1149
117,1149
126,1149
133,1149
134,1149
146,1149
149,1149
178,1149
185,1149
157,1150
91,1151
143,1151
6,1152
11,1152
12,1152
19,1152
29,1152
30,1152
38,1152
48,1152
49,1152
59,1152
63,1152
65,1152
110,1152
116,1152
117,1152
125,1152
126,1152
127,1152
130,1152
134,1152
143,1152
159,1152
167,1152
170,1152
175,1152
117,1153
4,1154
53,1154
74,1154
91,1154
112,1154
114,1154
136,1154
143,1154
170,1154
182,1154
4,1155
53,1155
60,1155
61,1155
69,1155
74,1155
91,1155
136,1155
143,1155
68,1156
28,1157
139,1157
117,1158
177,1158
19,1159
108,1159
117,1159
125,1159
127,1159
45,1160
180,1160
100,1161
117,1162
4,1163
53,1163
74,1163
91,1163
117,1163
136,1163
12,1164
31,1164
73,1164
108,1164
126,1164
117,1165
117,1166
117,1167
117,1168
12,1169
101,1169
28,1170
117,1170
130,1170
100,1171
6,1172
11,1172
12,1172
19,1172
30,1172
38,1172
49,1172
59,1172
65,1172
74,1172
78,1172
91,1172
114,1172
116,1172
117,1172
125,1172
126,1172
127,1172
134,1172
136,1172
143,1172
161,1172
165,1172
167,1172
170,1172
175,1172
182,1172
117,1173
2,1174
66,1174
90,1174
106,1174
155,1174
73,1175
77,1175
81,1175
148,1175
6,1176
11,1176
12,1176
19,1176
30,1176
38,1176
49,1176
59,1176
65,1176
78,1176
116,1176
117,1176
125,1176
126,1176
127,1176
134,1176
143,1176
167,1176
170,1176
175,1176
2,1177
5,1177
19,1177
65,1177
76,1177
106,1177
185,1177
19,1178
35,1178
49,1178
52,1178
67,1178
73,1178
76,1178
79,1178
98,1178
103,1178
104,1178
110,1178
130,1178
155,1178
15,1179
65,1179
130,1179
137,1179
164,1179
72,1180
12,1181
15,1181
17,1181
19,1181
28,1181
36,1181
39,1181
77,1181
78,1181
79,1181
97,1181
108,1181
125,1181
127,1181
130,1181
164,1181
175,1181
117,1182
19,1183
130,1183
156,1183
15,1184
19,1184
36,1184
65,1184
104,1184
130,1184
137,1184
164,1184
4,1185
53,1185
60,1185
61,1185
69,1185
74,1185
91,1185
95,1185
114,1185
136,1185
143,1185
165,1185
170,1185
182,1185
65,1186
19,1187
130,1187
69,1188
74,1188
91,1188
95,1188
136,1188
143,1188
52,1189
78,1190
126,1190
134,1190
175,1190
5,1191
65,1191
66,1191
76,1191
80,1191
82,1191
90,1191
106,1191
117,1191
133,1191
19,1192
65,1192
67,1192
77,1192
80,1192
86,1192
110,1192
130,1192
133,1192
156,1192
65,1193
155,1193
156,1193
65,1194
104,1194
117,1194
19,1195
28,1195
31,1195
108,1195
19,1196
28,1196
31,1196
82,1196
108,1196
117,1196
117,1197
12,1198
65,1198
101,1198
117,1198
117,1199
2,1200
66,1200
90,1200
117,1200
12,1201
126,1201
6,1202
13,1202
73,1202
11,1203
12,1203
19,1203
25,1203
29,1203
48,1203
49,1203
63,1203
101,1203
116,1203
117,1203
126,1203
139,1203
141,1203
143,1203
159,1203
173,1203
175,1203
16,1204
110,1204
117,1204
139,1204
173,1204
19,1205
117,1205
130,1205
108,1206
19,1207
28,1207
31,1207
108,1207
117,1207
19,1208
30,1208
35,1208
49,1208
52,1208
65,1208
66,1208
67,1208
76,1208
77,1208
78,1208
80,1208
90,1208
98,1208
103,1208
104,1208
108,1208
110,1208
115,1208
116,1208
117,1208
130,1208
133,1208
143,1208
175,1208
180,1208
117,1209
96,1210
100,1210
4,1211
53,1211
74,1211
91,1211
136,1211
3,1212
11,1212
12,1212
14,1212
33,1212
94,1212
97,1212
117,1212
121,1212
134,1212
144,1212
178,1212
117,1213
11,1214
12,1214
19,1214
27,1214
29,1214
30,1214
49,1214
59,1214
65,1214
110,1214
116,1214
117,1214
126,1214
134,1214
143,1214
146,1214
173,1214
175,1214
17,1215
104,1215
117,1216
117,1217
117,1218
57,1219
117,1219
139,1219
52,1220
58,1220
65,1220
78,1220
108,1220
115,1220
175,1220
177,1220
117,1221
49,1222
73,1223
12,1224
65,1224
110,1224
116,1225
117,1226
78,1227
117,1227
126,1227
134,1227
8,1228
44,1228
60,1228
91,1228
136,1228
143,1228
145,1228
182,1228
2,1229
19,1229
65,1229
76,1229
106,1229
133,1229
185,1229
17,1230
19,1230
28,1230
35,1230
65,1230
67,1230
73,1230
76,1230
79,1230
80,1230
103,1230
108,1230
110,1230
130,1230
133,1230
11,1231
28,1231
130,1231
28,1232
52,1232
72,1232
98,1232
108,1232
115,1232
2,1233
11,1233
19,1233
65,1233
66,1233
72,1233
76,1233
89,1233
90,1233
98,1233
106,1233
108,1233
115,1233
2,1234
55,1234
66,1234
73,1234
78,1234
79,1234
89,1234
90,1234
106,1234
108,1234
115,1234
125,1234
127,1234
130,1234
175,1234
117,1235
78,1236
136,1237
52,1238
65,1238
72,1238
110,1238
53,1239
52,1240
66,1240
72,1240
78,1240
90,1240
65,1241
76,1241
110,1241
65,1242
76,1242
110,1242
117,1243
5,1244
35,1244
76,1244
79,1244
156,1244
1,1245
65,1245
67,1245
80,1245
110,1245
119,1245
130,1245
133,1245
134,1245
100,1246
30,1247
48,1247
49,1247
63,1247
65,1247
80,1247
110,1247
116,1247
117,1247
120,1247
143,1247
165,1247
175,1247
24,1248
117,1248
118,1248
142,1248
12,1249
12,1250
66,1250
76,1250
78,1250
79,1250
90,1250
106,1250
117,1250
133,1250
156,1250
28,1251
11,1252
117,1252
134,1252
182,1252
19,1253
28,1253
31,1253
47,1253
65,1253
76,1253
108,1253
130,1253
185,1253
117,1254
170,1255
117,1256
12,1257
80,1257
117,1257
89,1258
106,1258
11,1259
66,1260
76,1260
90,1260
106,1260
117,1260
133,1260
117,1261
117,1262
117,1263
31,1264
63,1264
117,1265
10,1266
48,1266
73,1266
109,1266
117,1266
66,1267
90,1267
133,1267
4,1268
53,1268
91,1268
96,1268
136,1268
163,1268
182,1268
4,1269
53,1269
60,1269
61,1269
69,1269
74,1269
91,1269
100,1269
136,1269
170,1269
182,1269
2,1270
11,1270
72,1270
119,1270
130,1270
155,1270
136,1271
117,1272
12,1273
48,1274
73,1274
98,1274
4,1275
53,1275
60,1275
61,1275
69,1275
74,1275
91,1275
136,1275
91,1276
117,1276
143,1276
163,1277
182,1277
117,1278
117,1279
11,1280
48,1280
155,1280
31,1281
39,1281
52,1281
64,1281
108,1281
117,1282
100,1283
117,1284
2,1285
65,1285
98,1285
117,1286
2,1287
19,1287
65,1287
76,1287
80,1287
106,1287
110,1287
133,1287
155,1287
185,1287
108,1288
133,1288
155,1288
69,1289
100,1289
170,1290
117,1291
117,1292
16,1293
65,1293
79,1293
117,1293
155,1293
117,1294
5,1295
10,1295
48,1295
73,1295
109,1295
178,1295
30,1296
48,1296
63,1296
65,1296
117,1296
19,1297
27,1297
30,1297
49,1297
59,1297
65,1297
116,1297
117,1297
143,1297
175,1297
8,1298
117,1298
136,1298
182,1298
117,1299
2,1300
12,1300
19,1300
31,1300
73,1300
76,1300
106,1300
108,1300
117,1300
185,1300
117,1301
7,1302
12,1302
13,1302
17,1302
19,1302
52,1302
65,1302
66,1302
68,1302
76,1302
77,1302
78,1302
79,1302
82,1302
90,1302
98,1302
106,1302
110,1302
115,1302
125,1302
127,1302
130,1302
133,1302
134,1302
117,1303
87,1304
4,1305
18,1305
53,1305
74,1305
91,1305
114,1305
136,1305
143,1305
145,1305
170,1305
182,1305
52,1306
65,1306
72,1306
110,1306
117,1307
143,1308
11,1309
12,1309
19,1309
30,1309
49,1309
65,1309
104,1309
110,1309
116,1309
117,1309
126,1309
130,1309
134,1309
143,1309
156,1309
175,1309
1,1310
3,1310
11,1310
12,1310
14,1310
33,1310
35,1310
48,1310
67,1310
76,1310
94,1310
97,1310
98,1310
103,1310
104,1310
110,1310
117,1310
119,1310
121,1310
130,1310
134,1310
144,1310
155,1310
156,1310
178,1310
117,1311
117,1312
117,1313
52,1314
117,1315
155,1316
117,1317
2,1318
11,1318
17,1318
19,1318
24,1318
29,1318
35,1318
36,1318
48,1318
59,1318
65,1318
67,1318
70,1318
73,1318
76,1318
80,1318
98,1318
103,1318
104,1318
110,1318
117,1318
119,1318
130,1318
133,1318
155,1318
175,1318
185,1318
117,1319
5,1320
11,1320
27,1320
28,1320
59,1320
65,1320
73,1320
110,1320
117,1320
130,1320
134,1320
155,1320
100,1321
177,1322
105,1323
117,1323
59,1324
130,1324
17,1325
19,1325
28,1325
73,1325
104,1325
133,1325
117,1326
136,1327
136,1328
4,1329
11,1329
53,1329
117,1329
134,1329
136,1329
139,1329
182,1329
52,1330
117,1330
72,1331
163,1332
182,1332
82,1333
117,1333
8,1334
11,1334
12,1334
14,1334
21,1334
116,1334
117,1334
121,1334
134,1334
146,1334
178,1334
65,1335
117,1335
117,1336
117,1337
117,1338
65,1339
183,1339
15,1340
17,1340
77,1340
79,1340
97,1340
130,1340
164,1340
117,1341
27,1342
65,1342
117,1342
27,1343
41,1343
59,1343
65,1343
91,1343
117,1343
146,1343
149,1343
100,1344
117,1345
117,1346
12,1347
17,1347
19,1347
29,1347
59,1347
65,1347
70,1347
101,1347
104,1347
110,1347
117,1347
130,1347
133,1347
134,1347
185,1347
117,1348
117,1349
2,1350
11,1350
15,1350
17,1350
19,1350
47,1350
62,1350
65,1350
73,1350
77,1350
78,1350
79,1350
97,1350
98,1350
104,1350
106,1350
129,1350
130,1350
133,1350
134,1350
164,1350
175,1350
117,1351
100,1352
19,1353
28,1353
31,1353
47,1353
108,1353
117,1354
117,1355
170,1356
91,1357
65,1358
66,1358
72,1358
77,1358
90,1358
130,1358
133,1358
156,1358
22,1359
95,1359
117,1359
126,1359
143,1359
174,1359
22,1360
95,1360
117,1360
126,1360
143,1360
174,1360
12,1361
101,1361
117,1361
117,1362
52,1363
100,1364
163,1364
11,1365
117,1365
120,1365
134,1365
28,1366
79,1366
117,1366
2,1367
7,1367
11,1367
19,1367
28,1367
35,1367
36,1367
39,1367
45,1367
48,1367
59,1367
66,1367
73,1367
76,1367
87,1367
89,1367
90,1367
98,1367
108,1367
115,1367
129,1367
130,1367
133,1367
180,1367
117,1368
15,1369
17,1369
47,1369
59,1369
73,1369
76,1369
77,1369
79,1369
97,1369
130,1369
133,1369
134,1369
164,1369
28,1370
17,1371
27,1371
28,1371
35,1371
65,1371
110,1371
117,1371
130,1371
72,1372
117,1372
117,1373
146,1373
2,1374
12,1374
29,1374
49,1374
52,1374
65,1374
66,1374
68,1374
72,1374
82,1374
90,1374
116,1374
117,1374
117,1375
117,1376
117,1377
11,1378
130,1378
19,1379
27,1379
30,1379
49,1379
65,1379
110,1379
116,1379
117,1379
143,1379
175,1379
28,1380
73,1380
11,1381
117,1381
117,1382
4,1383
40,1383
53,1383
91,1383
95,1383
114,1383
52,1384
65,1384
110,1384
117,1384
19,1385
30,1385
49,1385
65,1385
74,1385
114,1385
116,1385
117,1385
143,1385
175,1385
117,1386
66,1387
90,1387
117,1388
7,1389
12,1389
31,1389
39,1389
49,1389
64,1389
68,1389
108,1389
115,1389
117,1389
125,1389
127,1389
179,1389
117,1390
16,1391
117,1391
11,1392
17,1392
19,1392
30,1392
49,1392
65,1392
77,1392
116,1392
117,1392
134,1392
143,1392
175,1392
117,1393
60,1394
61,1394
74,1394
91,1394
117,1394
170,1394
182,1394
52,1395
61,1396
100,1396
117,1397
117,1398
15,1399
55,1399
117,1399
164,1399
12,1400
91,1400
114,1400
117,1400
126,1400
149,1400
170,1400
12,1401
48,1401
63,1401
80,1401
117,1401
173,1401
8,1402
99,1402
117,1403
117,1404
52,1405
58,1406
67,1406
49,1407
66,1407
76,1407
90,1407
104,1407
117,1407
8,1408
69,1408
74,1408
91,1408
95,1408
136,1408
12,1409
11,1410
12,1410
19,1410
27,1410
30,1410
49,1410
52,1410
65,1410
110,1410
116,1410
126,1410
130,1410
134,1410
143,1410
175,1410
18,1411
28,1411
91,1411
117,1411
78,1412
126,1412
134,1412
7,1413
68,1413
78,1413
106,1413
115,1413
117,1413
125,1413
127,1413
73,1414
82,1414
66,1415
90,1415
117,1415
117,1416
60,1417
61,1417
91,1417
114,1417
170,1417
182,1417
155,1418
5,1419
178,1419
17,1420
4,1421
60,1421
61,1421
69,1421
91,1421
114,1421
143,1421
170,1421
182,1421
28,1422
28,1423
117,1423
72,1424
98,1424
12,1425
29,1425
48,1425
49,1425
63,1425
89,1425
116,1425
117,1425
126,1425
159,1425
2,1426
52,1426
65,1426
66,1426
72,1426
76,1426
78,1426
82,1426
90,1426
98,1426
106,1426
108,1426
115,1426
155,1426
2,1427
12,1427
19,1427
65,1427
66,1427
76,1427
78,1427
79,1427
89,1427
90,1427
104,1427
106,1427
110,1427
129,1427
130,1427
133,1427
185,1427
28,1428
36,1428
39,1428
78,1428
117,1428
125,1428
127,1428
130,1428
175,1428
108,1429
117,1429
2,1430
11,1430
17,1430
73,1430
130,1430
108,1431
180,1431
15,1432
17,1432
77,1432
79,1432
97,1432
130,1432
164,1432
178,1432
66,1433
90,1433
106,1433
125,1433
127,1433
130,1433
117,1434
4,1435
53,1435
60,1435
61,1435
69,1435
74,1435
91,1435
95,1435
114,1435
136,1435
143,1435
170,1435
182,1435
2,1436
19,1436
65,1436
76,1436
106,1436
133,1436
185,1436
12,1437
19,1437
35,1437
65,1437
101,1437
117,1437
156,1437
173,1437
117,1438
117,1439
11,1440
27,1440
65,1440
67,1440
76,1440
79,1440
80,1440
89,1440
106,1440
110,1440
117,1440
130,1440
133,1440
134,1440
12,1441
117,1441
173,1441
117,1442
60,1443
117,1443
136,1443
11,1444
15,1444
17,1444
19,1444
28,1444
73,1444
77,1444
79,1444
97,1444
104,1444
130,1444
134,1444
156,1444
164,1444
3,1445
33,1445
62,1445
73,1445
78,1445
83,1445
94,1445
97,1445
106,1445
117,1445
129,1445
130,1445
133,1445
144,1445
65,1446
100,1447
2,1448
5,1448
65,1448
72,1448
76,1448
78,1448
82,1448
108,1448
110,1448
115,1448
117,1448
175,1448
117,1449
10,1450
109,1450
53,1451
60,1451
61,1451
91,1451
182,1451
4,1452
30,1452
53,1452
60,1452
69,1452
